"CO_MUNICIPIO_PROVA";"SG_UF_PROVA";"POR_FEM";"POR_MAS";"POR_SI";"POR_BR";"POR_PT";"POR_PD";"POR_AM";"POR_IN";"RENDA_MEDIA";"MEDIA_CN";"MEDIA_CH";"MEDIA_LC";"MEDIA_MT";"MEDIA_REDACAO";"MEDIA_GERAL"
1504901;"PA";57,3894282632147;42,6105717367853;1,61812297734628;19,0938511326861;11,0032362459547;66,1272923408846;1,61812297734628;0,539374325782093;0,20405431647341;451,00141955836;471,424360902256;461,552102102102;447,873028391167;532,635024549918;471,306022954092
1505031;"PA";63,8020833333333;36,1979166666667;1,82291666666667;32,8125;9,11458333333333;54,6875;1,30208333333333;0,260416666666667;0,651023488230519;475,214227642276;498,350193050193;494,026640926641;494,239837398374;606,311475409836;512,635589353612
1505064;"PA";66,5625;33,4375;1,40625;22,5;12,34375;61,09375;2,34375;0,3125;0,394242776537698;463,630140186916;485,478414096916;478,748017621145;477,351401869159;570,730593607306;493,657092430859
1505106;"PA";65,9049360146252;34,0950639853748;0,639853747714808;14,6252285191956;13,8939670932358;69,4698354661792;0,914076782449726;0,457038391224863;0,238286367362579;454,942836879433;479,316219839142;467,309785522788;459,503262411348;568,292682926829;483,658803475936
1505205;"PA";57,7586206896552;42,2413793103448;0,862068965517241;8,99014778325123;8,86699507389163;80,2955665024631;0,492610837438424;0,492610837438424;0,189593455087605;452,003703703704;473,66309314587;467,013157894737;453,263888888889;558,825688073395;479,311541375291
1505304;"PA";60,8927381745503;39,1072618254497;0,799467021985343;16,1225849433711;14,1239173884077;67,6882078614257;0,799467021985343;0,466355762824783;0,306894486075032;463,002803738318;490,708428030303;476,76190926276;472,127622014538;590,783505154639;495,51624176858
1505403;"PA";59,9662162162162;40,0337837837838;0,506756756756757;13,1756756756757;15,8783783783784;67,9054054054054;1,52027027027027;1,01351351351351;0,217727269680395;451,168705882353;470,714541387025;461,800223214286;465,927294117647;590,695443645084;485,185968218773
1505486;"PA";65,3913043478261;34,6086956521739;2,43478260869565;20;12,1739130434783;62,4347826086956;2,08695652173913;0,869565217391304;0,374510697032436;460,007106598985;478,339007092199;475,452358490566;460,155583756345;574,540816326531;487,644484777518
1505502;"PA";63,0643967431532;36,9356032568468;1,55440414507772;20,9844559585492;12,2501850481125;62,9163582531458;1,92450037009623;0,370096225018505;0,524475482367784;477,307933081489;502,145195729537;494,962962962963;501,652696871629;646,282051282051;522,223853272758
1505536;"PA";62,9213483146067;37,0786516853933;0,996993195125811;22,1712296249407;13,4514954897927;61,3388194334547;1,74078176926729;0,300680487418895;0,690479985519747;484,062169376365;506,851907356948;501,878364295424;509,001432038835;627,711015736767;524,078159636063
1505700;"PA";63,2768361581921;36,7231638418079;0,564971751412429;13,2768361581921;12,0056497175141;72,7401129943503;0,988700564971752;0,423728813559322;0,177916702334075;456,496629213483;480,654157782516;476,169936034115;451,976853932584;528,283752860412;477,2779739253
1505809;"PA";60,2921646746348;39,7078353253652;1,06241699867198;14,5418326693227;13,2138114209827;68,2602921646746;2,19123505976096;0,730411686586985;0,202352554803779;450,366254218223;468,893121149897;464,372923076923;446,647244094488;535,891304347826;471,797554644809
1505908;"PA";60,3343465045593;39,6656534954407;1,51975683890578;14,8936170212766;8,05471124620061;72,6443768996961;2,43161094224924;0,455927051671732;0,266960489063453;442,938504155125;458,878663239075;461,683290488432;438,061772853186;550,162162162162;469,51085016835
