"code_muni";"RENDA_MEDIA";"NOTA_MEDIA";"RAZAO_MEDIA";"Nome_Município";"ANO"
2904506;0,0329078014184397;497,291212121212;7480,63381661442;"Brotas de Macaúbas";2024
2904605;0,0329064651438472;539,361230068337;8759,41031065843;"Brumado";2024
2904704;0,0342428674055829;501,404545454545;7309,1000963821;"Buerarema";2024
2904902;0,0388740819710969;482,416161971831;5949,88100667692;"Cachoeira";2024
2905008;0,0299416746564398;525,41756996587;9161,06307056126;"Caculé";2024
2905206;0,0246157813305828;526,07025;11169,6738895873;"Caetité";2024
2905602;0,0326384231313809;484,170218522373;7140,36390741873;"Camacan";2024
2905701;0,0610572846970178;515,96038147139;4337,57221248204;"Camaçari";2024
2905800;0,0419309265994955;482,185350993377;5510,61876596253;"Camamu";2024
2905909;0,0232241515390687;473,057720207254;9556,33276134548;"Campo Alegre de Lourdes";2024
2906006;0,0211261893875063;506,33279346211;12080,3988254048;"Campo Formoso";2024
2906204;0,0292871656201781;490,751764705882;8182,14257445186;"Canarana";2024
2906303;0,0406368284493284;522,827052023121;6686,22681422894;"Canavieiras";2024
2906501;0,0387999744347447;506,342576079264;6577,90577951301;"Candeias";2024
2906709;0,030901248164464;498,34246798603;8000,40395359604;"Cândido Sales";2024
2906808;0,0313947044334975;463,016625615764;6749,43846229283;"Cansanção";2024
2906873;0,0379108033487709;494,742545805207;6426,20372783806;"Capim Grosso";2024
2906907;0,0291479484875711;470,177530864198;7515,36702343237;"Caravelas";2024
2907103;0,0221501241688697;461,499797297297;9497,9060023948;"Carinhanha";2024
2907202;0,0326222173920919;489,103696202532;7295,14163130501;"Casa Nova";2024
2907301;0,0337788047925324;494,649156626506;7209,52556261979;"Castro Alves";2024
2907509;0,0411786976274609;530,962675159236;6795,81170077163;"Catu";2024
2907806;0,0243080535571543;496,500400333611;10094,6132834808;"Cícero Dantas";2024
2908002;0,0365042223786066;503,407138728324;6911,17690747406;"Coaraci";2024
2908101;0,0228607596884908;479,992431761787;10011,5846927437;"Cocos";2024
2908200;0,0284986165720111;489,835526315789;8376,38998063631;"Conceição da Feira";2024
2908408;0,0304975158238617;518,997046238785;8783,56938269688;"Conceição do Coité";2024
2908507;0,0434395750332005;509,209896432681;5941,35408174286;"Conceição do Jacuípe";2024
2908903;0,0314779960827519;487,173617021277;7499,00395186276;"Coração de Maria";2024
2909000;0,0276926730792067;512,388547008547;9434,57304613625;"Cordeiros";2024
2909307;0,0266033118338594;500,278450074516;9365,69294945448;"Correntina";2024
2909802;0,0332325944452618;514,023156833081;7911,00307459038;"Cruz das Almas";2024
2909901;0,0263073523400777;478,033962264151;8625,49599559897;"Curaçá";2024
2910057;0,0506041732366236;505,018901098901;5017,35103766398;"Dias d'Ávila";2024
2910503;0,0389381402679275;480,870545454545;5900,39852632063;"Entre Rios";2024
2910602;0,0283449537655145;486,503743119266;8304,25567339053;"Esplanada";2024
2910701;0,02947846610235;490,810026455026;8131,02098402326;"Euclides da Cunha";2024
2910727;0,0574658545588778;524,355996352029;4754,75390472232;"Eunápolis";2024
2910800;0,0512826786050389;534,448667707151;5524,84143601875;"Feira de Santana";2024
2911105;0,0324078679754167;476,954597938144;6968,5114154826;"Formosa do Rio Preto";2024
2911204;0,0341253121098627;500,662247191011;7312,52644335201;"Gandu";2024
2911600;0,0273299150168542;492,015761772853;8814,36190431965;"Governador Mangabeira";2024
2911709;0,0352946692296873;529,128041853513;7876,77141962483;"Guanambi";2024
2912103;0,0361684465452848;496,530602150538;6785,21268098343;"Ibicaraí";2024
2913101;0,0361596450513976;501,862841823056;6934,32807392463;"Ibititá";2024
2913200;0,0338859472180198;479,70073897497;6745,59095262404;"Ibotirama";2024
2913606;0,0550773038178683;530,081740657136;5064,91279202077;"Ilhéus";2024
2913705;0,0280385355385355;487,760143061516;8439,81821861857;"Inhambupe";2024
2913903;0,0368428327466726;503,563463203463;6851,9015608609;"Ipiaú";2024
2914000;0,0327935027935028;506,411563919533;7784,82144853743;"Ipirá";2024
2914406;0,02682670579806;486,558019257221;8776,25531175907;"Iraquara";2024
2914505;0,0340584374982237;491,82639127046;7067,45255953137;"Irará";2024
2914604;0,0449808891206822;540,274433260394;6428,38411852202;"Irecê";2024
2914653;0,0493405230247336;488,235977961433;4805,70458976631;"Itabela";2024
2914703;0,0319232136815869;492,894964330676;7573,64113595274;"Itaberaba";2024
2914802;0,0572662042910711;535,717771084337;4969,73345112576;"Itabuna";2024
2915502;0,0412307893817674;496,201131386861;5944,12901284976;"Itajuípe";2024
2915601;0,0476316189021347;503,089957537155;5289,9725716831;"Itamaraju";2024
2915809;0,022240910392213;489,148973607038;10702,3035212793;"Itambé";2024
2916005;0,0363258520365752;506,094814814815;7019,10073735062;"Itanhém";2024
2916104;0,0312529761904762;508,228070175439;8226,67475278044;"Itaparica";2024
2916401;0,0383055581025735;515,402912621359;6899,33591134921;"Itapetinga";2024
2917300;0,038255960457453;496,44277673546;6412,66808627899;"Ituberá";2024
2917508;0,037491651639618;517,313269481933;7100,06782418309;"Jacobina";2024
2917607;0,0310785766628718;500,429569767442;8021,91079957922;"Jaguaquara";2024
2917706;0,0275470078556149;504,37489148581;9193,55353631226;"Jaguarari";2024
2918001;0,0433745573387062;529,647668393782;6421,45270137967;"Jequié";2024
2918100;0,0237075521265417;492,510189925681;10181,995536158;"Jeremoabo";2024
2918209;0,0272162025156037;496,209529780564;9005,28020542353;"Jiquiriçá";2024
2918357;0,0306746853330704;495,815233785822;7977,10656617611;"João Dourado";2024
2918407;0,0411167433945963;522,801059717698;6607,55296474679;"Juazeiro";2024
2918506;0,033468045112782;489,690367346939;7128,30302884423;"Jussara";2024
2919157;0,0313346290897311;498,811908045977;7904,73400328679;"Lapão";2024
2919207;0,0531197053428097;549,004551977921;5607,79752175795;"Lauro de Freitas";2024
2919504;0,0249060124625224;530,287916666667;11208,8563790269;"Livramento de Nossa Senhora";2024
2919553;0,0645286930858739;528,268219805381;4294,96099412017;"Luís Eduardo Magalhães";2024
2919801;0,022293925390966;516,901735918744;11921,7110157929;"Macaúbas";2024
2920502;0,0373255344221114;497,841230769231;6609,98521760145;"Maracás";2024
2920601;0,018628764675855;475,71991011236;12056,6185692101;"Maragogipe";2024
2921005;0,051634131913635;504,198862745098;4901,38699665574;"Mata de São João";2024
2921104;0,0472186147186147;507,038106796116;5419,85630711922;"Medeiros Neto";2024
2921203;0,030077408467239;506,941625282167;8505,44107085602;"Miguel Calmon";2024
2921302;0,0239144812514378;482,571961165049;9678,31828470598;"Milagres";2024
2921500;0,0312083920739348;471,222028985507;7052,6552109468;"Monte Santo";2024
2921708;0,0332897384305835;491,469654576857;7219,93220457527;"Morro do Chapéu";2024
2922003;0,0452742936779425;516,403142857143;5859,46508065322;"Mucuri";2024
2922300;0,0310987185571903;508,210858468677;8266,927719092;"Muritiba";2024
2922409;0,0376500767581972;496,953992094862;6529,44198955288;"Mutuípe";2024
2922508;0,0306545947969306;485,098171521036;7632,72759176917;"Nazaré";2024
2923001;0,0448720410413959;495,51718875502;5446,53604077327;"Nova Viçosa";2024
2923209;0,0353191561524895;481,030142180095;6509,50269557585;"Oliveira dos Brejinhos";2024
2923407;0,0325393038894947;504,164139650873;7776,56893061464;"Palmas de Monte Alto";2024
2923605;0,0216970678486192;513,514208;12093,533090772;"Paramirim";2024
2923704;0,0146732245323795;485,540333333333;15976,0612138141;"Paratinga";2024
2923803;0,0276478461443188;507,096983075791;9258,47828216413;"Paripiranga";2024
2924009;0,0369999517085873;522,332573118633;7330,07911077049;"Paulo Afonso";2024
2924405;0,0142714345839346;478,010615384615;15898,2346203673;"Pilão Arcado";2024
2924603;0,0305506120908159;487,313459357278;7731,21856462843;"Pindobaçu";2024
2925105;0,0249329053338209;499,195384615385;9949,71830574741;"Poções";2024
2925204;0,0527476805935019;522,658830083565;5147,88189790125;"Pojuca";2024
2925303;0,0653509587945092;524,772956277577;4187,43598143765;"Porto Seguro";2024
2925501;0,0499641838756671;505,302745901639;5087,29906474922;"Prado";2024
2925600;0,029156284606866;519,755967741935;9213,65569598928;"Presidente Dutra";2024
2925758;0,0406132631521233;493,881409921671;5977,39238564433;"Presidente Tancredo Neves";2024
2926004;0,0287618915123089;492,040804733728;8376,38945375425;"Remanso";2024
2926202;0,0271777296777297;483,111830985916;8536,10046670003;"Riachão das Neves";2024
2926301;0,0287518570646649;511,944952251023;9071,58628621482;"Riachão do Jacuípe";2024
2926400;0,0180353516515396;516,964959254948;14740,2149063311;"Riacho de Santana";2024
2926608;0,0305420470230253;506,532230808861;8362,64283845511;"Ribeira do Pombal";2024
2926707;0,0218023459383754;508,61859047619;11810,5909888786;"Rio de Contas";2024
2927002;0,026355724254275;505,081702702703;9635,92198235681;"Rio Real";2024
2927200;0,0264962801972749;496,214115490376;9250,13298717995;"Ruy Barbosa";2024
2927408;0,0616718418225274;540,57642811245;4693,49413862839;"Salvador";2024
2927507;0,0303571428571429;476,097933723197;7411,03781676413;"Santa Bárbara";2024
2928000;0,0273645617667357;491,467378640777;8783,16198481726;"Santaluz";2024
2928109;0,0260314614906452;503,662270577105;9701,42497254179;"Santa Maria da Vitória";2024
2928208;0,0197975484660267;481,420988835726;11632,8033862844;"Santana";2024
2928406;0,0207481925098505;472,204160583942;10655,5865277893;"Santa Rita de Cássia";2024
2928604;0,0402868013622428;485,774789515488;5824,60710656988;"Santo Amaro";2024
2928703;0,0514837414938267;526,214096834264;5343,31982976122;"Santo Antônio de Jesus";2024
2928802;0,0330748519707292;487,970045402951;7161,03115480487;"Santo Estêvão";2024
2929107;0,0171770040304523;480,664468546638;13363,475268428;"São Felipe";2024
2929206;0,0491624841881911;482,701547619048;4710,53388458905;"São Francisco do Conde";2024
2929255;0,0250649823248077;507,92303030303;10245,4901812902;"São Gabriel";2024
2929305;0,0397575099529497;491,577904191617;6048,1127836271;"São Gonçalo dos Campos";2024
2929503;0,0394512095456031;500,792399355878;6328,63737846293;"São Sebastião do Passé";2024
2929602;0,0406969930829475;483,089072512648;5699,90692039224;"Sapeaçu";2024
2929909;0,0317636080057745;513,394579598805;8257,07770827307;"Seabra";2024
2930105;0,0293248837044457;500,266059179556;8496,06299177871;"Senhor do Bonfim";2024
2930154;0,0280192197360872;465,200341463415;7640,48190777029;"Serra do Ramalho";2024
2930204;0,0181905749851808;474,061107491857;12255,8581943385;"Sento Sé";2024
2930303;0,016359655301963;474,318523274478;13643,2289773059;"Serra Dourada";2024
2930501;0,0325961918206492;510,459904;7956,141178299;"Serrinha";2024
2930709;0,0568554415845056;510,127878470403;4555,55125863254;"Simões Filho";2024
2930774;NA;501,090485436893;NA;"Sobradinho";2024
2931350;0,0598870974241188;534,22537883959;4727,31842110573;"Teixeira de Freitas";2024
2931905;0,0276504572105654;515,528864468864;9562,54945281095;"Tucano";2024
2932002;0,0261208140518485;486,370455531453;9006,24517537979;"Uauá";2024
2932101;0,0367965367965368;495,443422459893;6639,84830449827;"Ubaíra";2024
2932200;0,0397635880746643;491,207887323944;6037,88287096048;"Ubaitaba";2024
2932408;0,0203392279241794;530,155604395604;13719,085377075;"Uibaí";2024
2932457;0,0200121477162293;487,967138047138;11835,1683890011;"Umburanas";2024
2932507;0,0470996732026144;499,397322834646;5271,31731395674;"Una";2024
2932606;0,0314842726081258;514,309758454106;8359,40412948207;"Urandi";2024
2932903;0,0412983468189215;520,118795918367;6513,54876498643;"Valença";2024
2933000;0,0246469098277609;516,430579345088;10764,4561204284;"Valente";2024
2933208;0,0381440086026417;498,324494773519;6480,82107333624;"Vera Cruz";2024
2933307;0,0469751901179395;549,565945271044;6353,2674273748;"Vitória da Conquista";2024
2933604;0,0246535057980841;483,815668789809;9438,64417075694;"Xique-Xique";2024
3100203;0,0510933420365535;553,932161172161;5926,64619502716;"Abaeté";2024
3100906;0,0306470478486753;500,593861386139;8140,22487966722;"Águas Formosas";2024
3101102;0,0365628970775095;534,407936507936;7747,96198198944;"Aimorés";2024
3101508;0,0293011005919018;548,760757780785;10158,0060737734;"Além Paraíba";2024
3101607;0,0614078246608367;566,948985211627;5143,13911876851;"Alfenas";2024
3101706;0,0330437369110172;511,023700440529;7865,44515653354;"Almenara";2024
3101904;0,0395704245553643;554,116390728477;7657,14278108248;"Alpinópolis";2024
3102308;0,0490921939552077;526,242476190476;5604,20005757945;"Alvinópolis";2024
3102605;0,0536468080682054;563,299915433404;5819,17036026644;"Andradas";2024
3102803;0,0366784037558685;532,556759581882;7673,09181324042;"Andrelândia";2024
3103405;0,030488257905385;515,551347414421;8673,21931725446;"Araçuaí";2024
3103504;0,0489002753135515;564,905784726398;6416,85108548744;"Araguari";2024
3104007;0,0496709276447918;572,059201741655;6461,30879690358;"Araxá";2024
3104205;0,0492310074318745;568,855499021526;6453,97109659408;"Arcos";2024
3104304;0,0412194067571163;544,117093023256;7108,23168197761;"Areado";2024
3104502;0,0362992081050709;502,118949152542;6914,72244865524;"Arinos";2024
3104908;0,0366714476955441;560,370161812298;8432,9957295325;"Baependi";2024
3105103;0,0446601941747573;563,660862068966;6998,19756371814;"Bambuí";2024
3105400;0,0506566739386645;559,545474613687;6088,54570647751;"Barão de Cocais";2024
3105608;0,0520596748612213;557,295989583333;5881,25051490479;"Barbacena";2024
3106200;0,0737543823946265;588,997938792622;4581,12355934036;"Belo Horizonte";2024
3106309;0,0491606541606542;526,230647887324;5596,15514855189;"Belo Oriente";2024
3106705;0,0702991858871631;553,460791693705;4300,77230451845;"Betim";2024
3107109;0,0447830723922129;539,871560150376;6447,78360942885;"Boa Esperança";2024
3107307;0,0401845670770904;537,287644521139;7121,33202709767;"Bocaiúva";2024
3107406;0,0616510459114371;569,953729372937;5171,58670480543;"Bom Despacho";2024
3108008;0,0403478982718285;535,091032967033;7038,06257896971;"Bom Sucesso";2024
3108552;0,0374754439729687;506,632529550827;6818,132154355;"Brasilândia de Minas";2024
3108602;0,030578916307034;514,062566277837;8598,81899141574;"Brasília de Minas";2024
3109006;0,0581885818170707;552,757313829787;5183,78871611021;"Brumadinho";2024
3109303;0,0348273809523809;508,143853658537;7379,93632107916;"Buritis";2024
3110004;0,0542096165602142;561,71892733564;5729,59092951041;"Caeté";2024
3110608;0,0610620413039768;552,298732171157;4932,3397275869;"Cambuí";2024
3111200;0,0475919551220756;567,105544933078;6639,47392206436;"Campo Belo";2024
3111507;0,0387351889112452;535,21;7334,15811269028;"Campos Altos";2024
3111606;0,0453910438347524;544,787750865052;6469,72896094125;"Campos Gerais";2024
3112307;0,0316182801737047;542,658818474758;9220,5779970669;"Capelinha";2024
3113305;0,0364985475376011;536,207183673469;7810,91859558987;"Carangola";2024
3113404;0,0514781071992313;553,672731201383;5877,30877575663;"Caratinga";2024
3113701;0,0437306501547988;511,129107142857;5945,69498103666;"Carlos Chagas";2024
3113800;0,0456190476190476;522,152777777778;5941,2195546277;"Carmésia";2024
3114303;0,0391820607553366;555,139677419355;7759,15486726785;"Carmo do Paranaíba";2024
3115300;0,0414125799573561;573,848893401015;7793,01588390146;"Cataguases";2024
3115508;0,032199520288707;548,430610687023;9233,3863368547;"Caxambu";2024
3116605;0,0795562025039637;556,620626959248;3840,06045215679;"Cláudio";2024
3117504;0,049335941273061;537,540658682635;5805,51726169315;"Conceição do Mato Dentro";2024
3118007;0,0516510290556901;562,659760479042;6031,62736880112;"Congonhas";2024
3118304;0,0572277269453002;571,255794028559;5594,06796524618;"Conselheiro Lafaiete";2024
3118403;0,0380690240369229;532,533530997305;7392,19189660243;"Conselheiro Pena";2024
3118601;0,0727265874965236;564,978474120809;4315,59468036103;"Contagem";2024
3118809;0,0267438920012449;509,765066666667;9671,18273789868;"Coração de Jesus";2024
3119104;0,0431355385291371;513,681715817694;6086,90014708729;"Corinto";2024
3119302;0,0401454043727446;535,467252252252;7082,93406667739;"Coromandel";2024
3119401;0,0617318030483521;579,753699369937;5323,57201866485;"Coronel Fabriciano";2024
3120904;0,0493364775879227;544,370220820189;5943,8824001488;"Curvelo";2024
3121605;0,0499199025247683;544,744343936382;5881,90940057819;"Diamantina";2024
3122306;0,0654753289648079;583,585855754013;5077,72715327187;"Divinópolis";2024
3123700;0,0466707634470792;531,755555555556;6013,09116945929;"Engenheiro Caldas";2024
3123908;0,0534294871794872;551,672922535211;5625,22566472621;"Entre Rios de Minas";2024
3124005;0,0641583243145743;553,207621776504;4708,47119222348;"Ervália";2024
3124104;0,052078472666708;536,178855721393;5473,64085628459;"Esmeraldas";2024
3124302;0,0269262807163682;519,070975609756;9951,28062550695;"Espinosa";2024
3125101;0,0890349493210939;554,101972920696;3402,95552736295;"Extrema";2024
3126109;0,0458518875115337;590,585361803084;7403,51990346514;"Formiga";2024
3126703;0,0268544600938967;513,955125725338;9787,3919194925;"Francisco Sá";2024
3127107;0,0562775657336726;531,958231441048;4990,23416844439;"Frutal";2024
3127701;0,0544305869004127;558,569006101161;5648,46024283508;"Governador Valadares";2024
3128006;0,0366795683790758;531,731547779273;7650,35032253408;"Guanhães";2024
3128709;0,0569050484212939;572,675055350554;5650,72984333368;"Guaxupé";2024
3129806;0,0708279182911793;544,226505263158;4138,29055455468;"Ibirité";2024
3130101;0,0602387049570148;546,379418604651;4901,4901435106;"Igarapé";2024
3130606;0,0469785082174463;561,937358490566;6616,16067185247;"Inconfidentes";2024
3130903;0,0424633123689727;548,271408199643;6997,83864286497;"Inhapim";2024
3131307;0,0580766172023841;583,001887197083;5714,55265792339;"Ipatinga";2024
3131703;0,0577746154879441;556,122705495538;5279,18191959552;"Itabira";2024
3131901;0,0699473483887338;567,046572528883;4516,63400838463;"Itabirito";2024
3132107;0,029238315696649;485,260292682927;8007,9952317418;"Itacarambi";2024
3132404;0,0473636275693157;572,216984758118;6779,40016921632;"Itajubá";2024
3132503;0,0349179169384649;536,485953360768;8172,47929948578;"Itamarandiba";2024
3133303;0,0283139360161735;502,714100905563;8885,87516627313;"Itaobim";2024
3133808;0,0586486156265273;595,465572519084;5871,33334419804;"Itaúna";2024
3134202;0,061576980696217;536,573289138195;4635,71428658456;"Ituiutaba";2024
3134400;0,0460584983056893;522,039463087248;5882,0732992457;"Iturama";2024
3134707;0,0330315026954178;492,656438356164;7312,30548556518;"Jacinto";2024
3135050;0,0381677176197724;500,696873449132;6538,9519995778;"Jaíba";2024
3135100;0,03909781182068;537,785883762732;7332,01860701334;"Janaúba";2024
3135209;0,0297224785304193;501,439691428571;8421,89830072158;"Januária";2024
3135803;0,0291144679771133;505,710821917808;8744,47790417947;"Jequitinhonha";2024
3136207;0,0491641508221994;569,626764886433;6478,43519230716;"João Monlevade";2024
3136306;0,0437658962220366;543,380414312618;6677,81171051312;"João Pinheiro";2024
3136652;0,0626574000177352;549,700524781341;4765,28749512153;"Juatuba";2024
3136702;0,0709411883612025;582,778902030797;4675,12470107112;"Juiz de Fora";2024
3137007;0,0341441441441441;515,71462184874;7749,34116760161;"Ladainha";2024
3137205;0,0530661122223392;572,823422680412;6062,31376688238;"Lagoa da Prata";2024
3137601;0,0601803971177889;575,095576323988;5383,40708669439;"Lagoa Santa";2024
3137809;0,0368180241131061;554,405873786408;8237,42938661522;"Lambari";2024
3138203;0,0603238250821231;569,378264870194;5275,83031143874;"Lavras";2024
3138401;0,0357475809958687;545,982874251497;8248,47069471845;"Leopoldina";2024
3138609;0,052406401990725;542,076535947712;5551,9273389386;"Lima Duarte";2024
3138658;0,0277589307974499;496,430572597137;8837,1765608376;"Lontra";2024
3138807;0,048640101201771;544,213172043011;6025,75169050715;"Luz";2024
3138906;0,0250255330014043;489,573436293436;9528,40589968875;"Machacalis";2024
3139003;0,0309576798078282;569,382944297082;10280,5813055991;"Machado";2024
3139201;0,0296811740890688;494,236291793313;8190,92570474999;"Malacacheta";2024
3139300;0,0224982516371034;494,588717948718;10821,6728071081;"Manga";2024
3139409;0,0423309251716477;552,13801980198;7111,06640314102;"Manhuaçu";2024
3139508;0,0384014908645451;556,244977973568;7945,65448122435;"Manhumirim";2024
3139607;0,0559041444778884;533,483971962617;5050,85937008301;"Mantena";2024
3140001;0,0768975174084166;552,321911764706;3916,92634451341;"Mariana";2024
3140704;0,0567447625816496;547,287483870968;5219,29197333084;"Mateus Leme";2024
3141108;0,0562389770723104;551,066233766234;5333,4226435266;"Matozinhos";2024
3141801;0,0326953003423592;501,653362318841;7662,67199553008;"Minas Novas";2024
3142908;0,0251714285714286;518,482239502333;10621,6553718293;"Monte Azul";2024
3143104;0,0473310587717367;541,073745781777;6126,07774485113;"Monte Carmelo";2024
3143302;0,0514889346207727;565,702777271346;6109,71618636737;"Montes Claros";2024
3143401;0,0690145502645503;582,2534375;4798,02355055103;"Monte Sião";2024
3143906;0,0509925875269223;558,341134356113;6024,81947388748;"Muriaé";2024
3144003;0,0375609820765723;535,623181818182;7574,43405601563;"Mutum";2024
3144102;0,0427671426697401;555,263657957245;7111,61978498137;"Muzambinho";2024
3144300;0,0462481093203985;523,865396825397;5897,43885389706;"Nanuque";2024
3144607;0,0399785092184142;561,082792207792;7753,23538239946;"Nepomuceno";2024
3144706;0,0425457327923696;539,080242424242;6768,25203198491;"Nova Era";2024
3144805;0,0582274238524239;577,08267287234;5598,09538712353;"Nova Lima";2024
3145208;0,0938146997929607;553,773243902439;3226,0748536249;"Nova Serrana";2024
3145307;0,0306488974453799;498,962014184397;8086,49037460752;"Novo Cruzeiro";2024
3145604;0,0485326387449029;572,792580645161;6627,9639633018;"Oliveira";2024
3145901;0,0697295552805659;572,34775;4606,76607942642;"Ouro Branco";2024
3146008;0,0435602599248655;563,643905325444;7174,51883584942;"Ouro Fino";2024
3146107;0,0744793067886288;556,347716535433;4098,15463779308;"Ouro Preto";2024
3146305;0,0362233087679516;503,290809248555;6961,5619838589;"Padre Paraíso";2024
3147006;0,0506908457300986;550,199637262984;5900,07195491316;"Paracatu";2024
3147105;0,0669290196698835;571,328359096314;4784,29776314803;"Pará de Minas";2024
3147402;0,0503929927592632;540,628036117381;5745,00580865312;"Paraopeba";2024
3147907;0,0505556041861189;565,379479077711;6216,11558474852;"Passos";2024
3148004;0,0573174182835006;575,503472270065;5659,4222486717;"Patos de Minas";2024
3148103;0,0541722761165805;559,305169555388;5688,9832151812;"Patrocínio";2024
3149309;0,0603133884150675;567,973565891473;5253,45324177337;"Pedro Leopoldo";2024
3150802;0,0397643384440659;533,294360086768;7096,16634220348;"Piranga";2024
3151206;0,0480793875623904;533,26325;5868,27878441413;"Pirapora";2024
3151404;0,0531596849266022;552,645602240896;5672,07278706061;"Pitangui";2024
3151503;0,0539418465227818;551,357206427689;5565,9423208823;"Piumhi";2024
3151800;0,0704047527665835;573,015117525773;4572,06516430742;"Poços de Caldas";2024
3152006;0,0585015527950311;557,167236842105;5231,43783746027;"Pompéu";2024
3152105;0,0474002866570201;551,415256797583;6335,30465692044;"Ponte Nova";2024
3152204;0,0267114102613696;527,697800224467;10354,294195558;"Porteirinha";2024
3152501;0,0568134348396412;578,728104118104;5766,38439557113;"Pouso Alegre";2024
3154606;0,0656276974536038;534,92358490566;4324,44830334476;"Ribeirão das Neves";2024
3155603;0,0254069019788488;518,842095914742;10537,3766599966;"Rio Pardo de Minas";2024
3156700;0,0604552120329609;547,297947686117;4899,13007872071;"Sabará";2024
3157005;0,0346232481590824;510,067156398104;7478,99663279215;"Salinas";2024
3157203;0,0571770439539035;561,103241252302;5421,46322748362;"Santa Bárbara";2024
3157807;NA;546,136019490255;NA;"Santa Luzia";2024
3158201;0,0247246111376546;522,533466334165;10977,4614784866;"Santa Maria do Suaçuí";2024
3159605;0,0450107237878047;576,226395173454;7222,86530441305;"Santa Rita do Sapucaí";2024
3160702;0,0396761472040282;545,076631578947;7408,90061898708;"Santos Dumont";2024
3161106;0,0263266714186497;491,926750223814;9146,87414882336;"São Francisco";2024
3162005;0,0327808901338313;563,890640668524;9541,24916656033;"São Gonçalo do Sapucaí";2024
3162104;0,0619198431549976;551,22064516129;4846,5989232253;"São Gotardo";2024
3162500;0,0729307212524153;569,511763963395;4365,67414247053;"São João del Rei";2024
3162708;0,0276678141135972;531,563155737705;10136,0792213752;"São João do Paraíso";2024
3162807;0,0276622780631527;547,589872701556;10717,4785830986;"São João Evangelista";2024
3162906;0,0548356205908289;554,757795275591;5537,23641684057;"São João Nepomuceno";2024
3162922;0,0667210884353742;544,786488888889;4401,40435019032;"São Joaquim de Bicas";2024
3162955;0,0773004802779481;544,327348242811;3793,0857245457;"São José da Lapa";2024
3163706;0,0389066988307643;563,703146357189;8034,17292525532;"São Lourenço";2024
3164209;0,0188828137118039;482,254010152284;12240,4432771478;"São Romão";2024
3164704;0,0592748533062514;561,083592715232;5229,25954980882;"São Sebastião do Paraíso";2024
3167103;0,0331827672046896;505,715365853659;7672,51761383171;"Serro";2024
3167202;0,0489782170595295;569,398816163916;6498,37489545752;"Sete Lagoas";2024
3168002;0,0346832358674464;535,806133651551;8208,17684773055;"Taiobeiras";2024
3168606;NA;540,83563002681;NA;"Teófilo Otoni";2024
3168705;0,0565289279963193;589,77437037037;5990,81536434621;"Timóteo";2024
3169307;0,0410873470687224;564,854896331738;7635,80320255254;"Três Corações";2024
3169356;0,051967393383056;547,138270893372;5696,23087907058;"Três Marias";2024
3169406;0,0449626628848065;564,753936022253;6975,43063287372;"Três Pontas";2024
3169604;0,0550197609408136;537,523192771084;5205,46050861938;"Tupaciguara";2024
3169703;0,0338728685596435;526,43775147929;8127,97271640898;"Turmalina";2024
3169901;0,0519545787175451;566,637414158542;6072,9472155645;"Ubá";2024
3170107;0,050334132247024;575,790960581707;6450,31405306293;"Uberaba";2024
3170206;0,0691905993986355;573,348232768901;4657,11000583203;"Uberlândia";2024
3170404;0,0541809486528331;537,221170662905;5280,47547664976;"Unaí";2024
3170701;0,0603485660143581;577,779786344635;5412,88398247801;"Varginha";2024
3170800;0,049307125727989;522,688116591928;5507,68499648669;"Várzea da Palma";2024
3171006;0,0520077720207254;546,917103448276;5687,55576244256;"Vazante";2024
3171204;0,0684410184201503;541,476440397351;4242,43307741114;"Vespasiano";2024
3171303;0,053350428428704;575,604164839982;6082,12856760118;"Viçosa";2024
3171808;0,0318672839506173;533,764551282051;8869,42708139318;"Virginópolis";2024
3172004;0,0529631866841169;567,444159779614;5972,52883717581;"Visconde do Rio Branco";2024
3200102;0,0376151744944553;542,418867924528;7744,1849423686;"Afonso Cláudio";2024
3200169;0,0376168224299065;513,005205479452;6961,91726367736;"Água Doce do Norte";2024
3200201;0,0483269178092066;544,249848484848;6065,56059796979;"Alegre";2024
3200409;0,0493303964480668;554,70917211329;6154,20093841932;"Anchieta";2024
3200607;0,063163649030915;558,988730650155;4874,14415369623;"Aracruz";2024
3200805;0,0473232848232848;545,232694610778;6214,96786854627;"Baixo Guandu";2024
3200904;0,0481859996064542;531,85015625;5825,96933845486;"Barra de São Francisco";2024
3201159;0,0430810397553517;544,730802919708;6815,31375721345;"Brejetuba";2024
3201209;0,0552145352413449;559,582156862745;5586,61148761726;"Cachoeiro de Itapemirim";2024
3201308;0,067820958436483;536,149934758155;4202,68219926584;"Cariacica";2024
3201407;0,0545886333985649;565,872137931034;5765,89151138759;"Castelo";2024
3201506;0,0634086705404038;562,139157007376;4904,99413340004;"Colatina";2024
3201605;0,0488212940543449;517,867421383648;5463,7515565794;"Conceição da Barra";2024
3201902;0,0510482993197279;571,942006079027;6284,67569643489;"Domingos Martins";2024
3202108;0,0407972858354538;511,100218181818;6372,48809223209;"Ecoporanga";2024
3202306;0,0509397644927536;544,238264150943;5754,21317844217;"Guaçuí";2024
3202405;0,0578574644050835;549,958075601375;5165,07383574725;"Guarapari";2024
3202801;0,0494127622247747;536,362039045553;5772,63901475513;"Itapemirim";2024
3203007;0,0408252055842417;556,84905055487;7488,73266355038;"Iúna";2024
