"code_muni";"NOTA_MEDIA";"RENDA_MEDIA";"RAZAO";"Nome_Município";"ANO"
1722081;483,938633540373;0,367684050607691;1,31618065222177;"Wanderlândia";2022
1722107;497,25408;0,385691594900372;1,28925308867165;"Xambioá";2022
2100055;517,107817460318;0,441307054495405;1,17176422219578;"Açailândia";2022
2100204;494,808;0,276945600246571;1,7866613499527;"Alcântara";2022
2100600;488,472198275862;0,293410432588673;1,66480855491816;"Amarante do Maranhão";2022
2100709;510,01932885906;0,206505871579401;2,46975703382342;"Anajatuba";2022
2100907;491,554103585657;0,205152495879955;2,39604252181894;"Araioses";2022
2100956;479,979407407407;0,235882096298763;2,03482763184992;"Arame";2022
2101004;497,57985;0,31265092799696;1,59148688023353;"Arari";2022
2101202;510,66291;0,318606252203546;1,60280253908437;"Bacabal";2022
2101301;475,151205211726;0,197611293559569;2,40447393796597;"Bacuri";2022
2101400;505,277618814307;0,517994299998539;0,975450152281081;"Balsas";2022
2101509;495,880428954424;0,228970703073733;2,1656937865747;"Barão de Grajaú";2022
2101608;508,463846928499;0,346001366621137;1,46954288618535;"Barra do Corda";2022
2101707;491,997080291971;0,295827888168502;1,66311933380578;"Barreirinhas";2022
2101905;489,189150943396;0,229125447834329;2,13502758234479;"Bequimão";2022
2102002;493,619176470588;0,230139299913311;2,1448712873313;"Bom Jardim";2022
2102101;480,659010309278;0,193928402831019;2,47853848787743;"Brejo";2022
2102309;477,134801980198;0,182419690255;2,61558826962825;"Buriti Bravo";2022
2102325;484,756006389776;0,335034580260275;1,44688350084099;"Buriticupu";2022
2102804;511,268835616438;0,338232129236134;1,5115915710642;"Carolina";2022
2102903;480,095735294118;0,221776749733739;2,16477036420865;"Carutapera";2022
2103000;510,065724031008;0,32353453174271;1,57654183398462;"Caxias";2022
2103208;493,276728395062;0,277508192883895;1,7775213166461;"Chapadinha";2022
2103307;498,595714285714;0,256986543095088;1,9401627349072;"Codó";2022
2103406;488,435131894484;0,218036857623643;2,24014938216354;"Coelho Neto";2022
2103505;488,337192982456;0,299033800586738;1,6330501502649;"Colinas";2022
2103604;501,557211267606;0,232416923793506;2,15800640969339;"Coroatá";2022
2103703;499,122467532468;0,224619570591198;2,22207916353316;"Cururupu";2022
2103802;508,374913580247;0,292879842615012;1,73577979638736;"Dom Pedro";2022
2104008;505,788144578313;0,278372120508853;1,81694971340432;"Esperantinópolis";2022
2104057;499,285546875;0,415465879703941;1,20174861827592;"Estreito";2022
2104099;488,825454545455;0,211463044249357;2,31163537950883;"Formosa da Serra Negra";2022
2104677;470,36828685259;0,25544310620423;1,8413818005976;"Governador Nunes Freire";2022
2104800;491,214094775213;0,312818954622002;1,57028238704006;"Grajaú";2022
2105005;475,289758454106;0,171542847096645;2,77067663559493;"Humberto de Campos";2022
2105104;479,377191650854;0,189058188615711;2,53560660429927;"Icatu";2022
2105302;537,704657494984;0,59220645861456;0,907968242617481;"Imperatriz";2022
2105401;479,52604519774;0,266822619868395;1,79717163947441;"Itapecuru Mirim";2022
2105427;505,306098654709;0,342114512471655;1,47700866298846;"Itinga do Maranhão";2022
2105500;504,121711711712;0,32470037475725;1,55257508430225;"João Lisboa";2022
2105708;496,723688888889;0,26363777839606;1,88411422638627;"Lago da Pedra";2022
2106326;473,292807881773;0,238809681279919;1,98188283383288;"Maracaçumé";2022
2106508;479,887539936102;0,207029414904975;2,31796790884216;"Matinha";2022
2106805;474,541764705882;0,205970638440151;2,30392918281783;"Mirinzal";2022
2107001;488,685562130178;0,297902370555209;1,64042186444975;"Montes Altos";2022
2107506;509,92461673237;0,32364913246907;1,57554760873985;"Paço do Lumiar";2022
