"code_muni";"NOTA_MEDIA";"RENDA_MEDIA";"RAZAO";"Nome_Município"
2100600;473,916137931034;0,00875597450876261;54,1248878073776;"Amarante do Maranhão"
2100709;494,600184331797;0,00947504708097928;52,2002877774279;"Anajatuba"
2100907;486,59966442953;0,00495721726190476;98,1598422503998;"Araioses"
2100956;482,255771428571;0,00821868220035226;58,6779923681562;"Arame"
2101004;496,103551587302;0,0121061235240598;40,9795547353652;"Arari"
2101202;505,545153419593;0,0119282733021329;42,3820900657261;"Bacabal"
2101301;467,649382716049;0,0130365570222128;35,8721541216158;"Bacuri"
2101400;502,801139393939;0,0253827755631136;19,8087533076806;"Balsas"
2101509;488,613255269321;0,0071752380952381;68,0971486637625;"Barão de Grajaú"
2101608;508,759452495974;0,013494785949506;37,7004462612167;"Barra do Corda"
2101707;479,181647058824;0,0114257432742956;41,9387724330227;"Barreirinhas"
2101905;476,30743083004;0,0058912037037037;80,8506130131934;"Bequimão"
2102002;483,679281183932;0,00665540540540541;72,674653416469;"Bom Jardim"
2102101;471,206789554531;0,00450867052023121;104,51124947812;"Brejo"
2102309;475,227420634921;0,0068074240159442;69,8101689452359;"Buriti Bravo"
2102325;486,90574908648;0,0102489301127915;47,507958755498;"Buriticupu"
2102804;503,57343373494;0,00968744071333713;51,9820919308077;"Carolina"
2102903;475,848688046647;0,00657296650717703;72,3948140504089;"Carutapera"
2103000;498,292175689479;0,0141328438915961;35,2577428514427;"Caxias"
2103208;482,617431506849;0,0131363901643295;36,7389690371215;"Chapadinha"
2103307;491,860043407488;0,0130258878569689;37,7601933018592;"Codó"
2103406;485,639168173599;0,00688246385920805;70,5618188643101;"Coelho Neto"
2103505;481,136735688185;0,0123727735368957;38,886732570788;"Colinas"
2103604;491,370966340934;0,0115658916079853;42,4844865398602;"Coroatá"
2103703;484,573194805195;0,0116071428571429;41,7478444755245;"Cururupu"
2103802;511,54;0,0119476971116315;42,8149454426658;"Dom Pedro"
2104008;498,365661764706;0,00840998685939553;59,2587919692096;"Esperantinópolis"
2104057;493,962212121212;0,0158161010957936;31,2316043713571;"Estreito"
2104099;475,617190635451;0,00637634408602151;74,5908916173642;"Formosa da Serra Negra"
2104677;467,410992366412;0,0124897624897625;37,4235292904518;"Governador Nunes Freire"
2104800;477,287888372093;0,0115316043971335;41,3895475369182;"Grajaú"
2105005;457,648829431438;0,00925542091836735;49,4465712005854;"Humberto de Campos"
2105104;457,177452711223;0,00534338294707997;85,5595522984291;"Icatu"
2105302;534,593139360639;0,019989307754035;26,743954615073;"Imperatriz"
2105401;463,245691489362;0,00846881536413767;54,7001760660691;"Itapecuru Mirim"
2105427;498,527158671587;0,014043609671848;35,498505748913;"Itinga do Maranhão"
2105500;503,10443324937;0,0113160391126678;44,4594109511486;"João Lisboa"
2105708;491,164312668464;0,0125324226789591;39,191489566745;"Lago da Pedra"
2106326;474,28;0,00828931924882629;57,2157961061947;"Maracaçumé"
2106508;465,289596928983;0,0047696653628857;97,5518325770924;"Matinha"
2106805;462,238993288591;0,00820557115093932;56,3323362610385;"Mirinzal"
2107001;490,389181818182;0,0115240753398648;42,5534515660269;"Montes Altos"
2107506;506,675850991114;0,0104153356538853;48,6470976863916;"Paço do Lumiar"
2107803;466,72543318649;0,00745216515609265;62,6295074532682;"Parnarama"
2108207;509,628369926813;0,0111606657977626;45,6629003288478;"Pedreiras"
2108306;463,884625407166;0,00526548281650322;88,0991623319415;"Penalva"
2108504;495,824181360202;0,0175804093567251;28,203221625811;"Pindaré-Mirim"
2108603;496,588260869565;0,00996573904945432;49,8295468509941;"Pinheiro"
2108702;474,774791666667;0,0106998871149815;44,3719439807837;"Pio XII"
2109007;486,730403587444;0,0162014594608626;30,0423801178669;"Porto Franco"
2109106;498,497878028404;0,00979594934512967;50,8881641243119;"Presidente Dutra"
2109452;490,852288732394;0,0157317424324227;31,2013936689404;"Raposa"
2109601;481,125270541082;0,00883121446536893;54,4800799966738;"Rosário"
2109809;484,647221396731;0,0106883081896552;45,3436795418945;"Santa Helena"
2109908;507,873678211311;0,0174632662070125;29,0823991452051;"Santa Inês"
2110005;496,338161865569;0,0113328149735917;43,7965468440244;"Santa Luzia"
2110039;476,832937595129;0,0117505439351234;40,5796480765316;"Santa Luzia do Paruá"
2110203;478,202909836066;0,00838918677390527;57,0022962563576;"Santa Rita"
2110500;464,408561236623;0,00941333154266273;49,3351964850966;"São Bento"
2110609;469,468885191348;0,00914076278659612;51,3599243467701;"São Bernardo"
2110708;504,746325;0,00996076333154985;50,6734582681289;"São Domingos do Maranhão"
2111102;482,664978540773;0,0103404545016387;46,6773465773948;"São João dos Patos"
2111201;493,70101744186;0,0128695609734936;38,3619160326213;"São José de Ribamar"
2111300;527,22947223497;0,0253279196713345;20,8161380435708;"São Luís"
2111508;480,600313390313;0,00796672596241562;60,3259501654289;"São Mateus do Maranhão"
2111607;480,784892703863;0,0139620983935743;34,4350024724888;"São Raimundo das Mangabeiras"
2111706;452,951692844677;0,00990127175368139;45,746819611962;"São Vicente Ferrer"
2112100;471,745130434783;0,00978180473372781;48,2267989676995;"Timbiras"
2112209;514,429657107232;0,0114927640391574;44,7611780207529;"Timon"
2112308;503,776993865031;0,0108753822629969;46,3226930035473;"Tuntum"
2112407;463,322035087719;0,00495594713656388;93,4880906354776;"Turiaçu"
2112506;493,234607594937;0,00726147921188136;67,9248116262452;"Tutóia"
2112605;468,335769828927;0,00699338180462342;66,9684257077605;"Urbano Santos"
2112704;472,073116147309;0,0113905188512186;41,4443909284082;"Vargem Grande"
2112803;479,209893048128;0,0110292878213232;43,4488518942863;"Viana"
2113009;489,51879245283;0,0148869047619048;32,8825098488906;"Vitorino Freire"
2114007;482,234713763703;0,00767857142857143;62,8026603971334;"Zé Doca"
2200202;496,815828220859;0,0109182935647144;45,5030655913542;"Água Branca"
2200400;492,888131487889;0,00745545073375262;66,1111110635425;"Altos"
2200509;471,985384615385;0,00792864481768048;59,5291371310871;"Amarante"
2201200;487,14745412844;0,00671679744260389;72,5267448201607;"Barras"
2201507;490,732706422018;0,00274957698815567;178,475710458716;"Batalha"
2201903;479,85440290758;0,0100281497131996;47,8507418248822;"Bom Jesus"
2202000;481,644915474642;0,00601553618794998;80,0668303582728;"Buriti dos Lopes"
2202208;504,211745862253;0,0125353390996781;40,2232234686976;"Campo Maior"
2202307;476,742446236559;0,00949294972226179;50,2206858968774;"Canto do Buriti"
2202604;508,078085106383;0,00688367318040215;73,8091527286454;"Castelo do Piauí"
2202901;457,667864788732;0,0127065189064044;36,0183515374977;"Corrente"
2203701;491,724297520661;0,00882220293406855;55,7371329128893;"Esperantina"
2203909;497,499706380576;0,0120129759965876;41,4135270495752;"Floriano"
2205508;491,848277571252;0,010002672724843;49,1716855185795;"José de Freitas"
2205805;488,472220566319;0,00827625570776256;59,0209193401511;"Luzilândia"
2206209;498,033691756272;0,00444302721088435;112,093324690024;"Miguel Alves"
2206407;494,120652680653;0,00623009554140127;79,3118900660575;"Monsenhor Gil"
2207009;496,837994987469;0,00946173280940586;52,5102541992693;"Oeiras"
