"CO_MUNICIPIO_PROVA";"SG_UF_PROVA";"MEDIA_CN";"MEDIA_CH";"MEDIA_LC";"MEDIA_MT";"MEDIA_REDACAO";"MEDIA_GERAL"
3101607;"MG";515,538598273235;532,923572474378;541,220760233918;555,600812595226;697,726589884827;567,03820718098
3101706;"MG";468,974540682415;484,997674418605;504,931037344398;494,983552055993;627,146619841967;514,322486946963
3101904;"MG";492,95520661157;510,292105263158;525,125851393189;540,72479338843;705,578446909667;553,366478909465
3102308;"MG";485,033227848101;504,357055214724;519,064831804281;517,361708860759;638,823529411765;530,152306910569
3102605;"MG";508,43857442348;533,116435643564;540,470297029703;548,929140461216;687,991886409736;562,642989521938
3102803;"MG";484,631358885017;505,441541038526;519,493299832496;521,199303135888;642,260869565217;532,947414852038
3103405;"MG";466,85347826087;486,975603032391;506,324068965517;496,690579710145;644,397370343316;517,867469135802
3103504;"MG";510,715628742515;530,350056689342;540,313775510204;550,15;698,37019790454;564,489232072276
3104007;"MG";517,031029517639;530,613776559287;540,7;564,502305475504;712,977528089888;571,571128484024
3104205;"MG";513,290077821012;528,329044117647;539,578492647059;567,929571984436;702,323809523809;567,774506398537
3104304;"MG";490,523837209302;509,516356877323;523,876579925651;527,890310077519;688,493150684931;545,500916976456
3104502;"MG";463,798148148148;476,590866141732;493,469811320755;482,460101010101;616,28762541806;504,399729166667
3104908;"MG";505,370833333333;519,55813253012;534,252409638554;545,753205128205;693,516819571865;558,726567164179
3105103;"MG";513,036129032258;528,337113402062;536,16412371134;557,429247311828;692,268907563025;564,482662559891
3105400;"MG";504,669823788546;528,805919661734;537,919368421053;543,334878587196;686,111111111111;559,086446078431
3105608;"MG";505,924127990775;529,399052924791;536,801307371349;552,716234140715;672,819925565416;558,131785846268
3106200;"MG";534,576629578118;560,902808043228;559,313395266534;588,406545066864;705,517225768482;588,143435116743
3106309;"MG";475,692415730337;492,095135135135;515,074054054054;517,411235955056;648,338028169014;527,831563342318
3106705;"MG";506,959935275081;528,95382244143;540,478735632184;539,979115426106;655,29089376054;552,935607610475
3107109;"MG";484,629080675422;503,896170970614;521,182546749777;528,857504690431;669,650735294118;540,099083777383
3107307;"MG";487,108576329331;506,53805601318;521,242551440329;515,71269296741;671,418744625967;538,100002727769
3107406;"MG";511,627823240589;539,332698412698;546,691283676704;564,514893617021;695,811688311688;570,015613207547
3108008;"MG";485,85701754386;503,521161825726;517,25622406639;512,85701754386;672,331154684096;536,269955141477
3108552;"MG";460,710304449649;474,526801801802;495,56036036036;485,347072599532;636,179245283019;508,550844494048
3108602;"MG";467,116402116402;490,198495486459;509,504312938816;493,573862433862;629,302325581395;515,928259926593
3109006;"MG";503,338756613757;523,129860228717;529,115120711563;542,160582010582;669,98699609883;551,835396123051
3109303;"MG";468,868536585366;479,765454545455;498,785714285714;493,111707317073;612,853717026379;507,638321995465
3110004;"MG";499,42082616179;531,03771043771;535,349663299663;550,121170395869;694,470989761092;561,276666666667
3110608;"MG";497,893375394322;519,667055393586;534,220058139535;537,777602523659;675,718562874251;551,839515195369
3111200;"MG";506,576258309592;526,599003623188;535,823598553345;560,915384615385;709,823255813953;565,694490865529
3111507;"MG";481,821710526316;510,22;519,509375;530,046710526316;655,2;535,308322916667
3111606;"MG";493,881551724138;509,416805324459;524,274006622517;537,245423143351;671,65811965812;545,532519251925
3112307;"MG";485,250107296137;512,976519052523;523,267386831276;527,367811158798;672,882787750792;542,965366563892
3113305;"MG";483,340599675851;499,769361046959;519,403695150115;515,74489465154;676,806451612903;536,44873853211
3113404;"MG";496,556903225806;520,353608247423;531,090849134378;541,216043010753;689,271410311035;553,878917145201
3113701;"MG";470,368281938326;486,678367346939;507,844489795918;498,340088105727;598,978723404255;510,887090053763
3113800;"MG";473,291666666667;501,636974789916;514,791596638656;500,740740740741;618,95652173913;520,838767507003
3114303;"MG";494,762211981567;520,360964912281;531,745951859956;547,647465437788;693,513513513514;556,136295487627
3115300;"MG";517,892004048583;541,509293320426;545,699419167473;568,959109311741;700,716417910448;573,26315958816
3115508;"MG";492,590747782003;510,451325301205;525,197596153846;541,195310519645;683,835616438356;548,976546906188
3116605;"MG";497,682785602504;529,38734939759;533,742105263158;547,904694835681;688,95800933126;558,061008508509
3117504;"MG";491,60237388724;510,42492917847;523,970821529745;529,76706231454;642,941176470588;537,597593632959
3118007;"MG";501,669570405728;523,845175936436;535,30113507378;553,816825775656;708,524970963995;563,926133107089
3118304;"MG";514,497238999137;539,86265560166;544,715429282455;563,293652849741;697,135614702155;570,754245933278
3118403;"MG";477,967647058824;498,03164556962;521,431898734177;520,412834224599;661,803713527851;534,460385259631
3118601;"MG";515,365259475219;540,828042799822;546,722875598619;554,205631996269;675,134143545058;564,999615056871
3118809;"MG";464,64348785872;492,679700854701;505,473717948718;480,360264900662;631,602708803612;513,196277423921
3119104;"MG";470,557333333333;490,354871794872;508,699744245524;502,1568;618,387096774194;516,399830364716
3119302;"MG";486,306919642857;509,134038054968;522,296617336152;510,342857142857;654,380530973451;533,310744234801
3119401;"MG";521,787174887892;542,202728047741;546,750639386189;574,473632286996;717,591623036649;579,306646842254
3120904;"MG";493,665326633166;513,935735556879;526,674925550923;527,061243718593;681,2734082397;546,453290826414
3121605;"MG";498,608477937531;513,451476190476;525,235459305093;529,403766105055;672,898120672601;546,175065623023
3122306;"MG";524,292635135135;548,907190816548;551,152034632035;580,871367425096;716,173604960142;582,589780125027
3123700;"MG";483,423423423423;499,41776504298;514,911747851003;520,952852852853;651,369047619048;532,232043935053
3123908;"MG";501,352899824253;516,832100840336;527,806218487395;545,296660808436;670,943396226415;551,270707494407
3124005;"MG";497,532011331445;529,485792349727;534,809016393443;539,145609065156;671,629213483146;552,806644144144
3124104;"MG";488,312128712871;519,445581395349;527,665813953488;520,462128712871;635,142857142857;538,018860662048
3124302;"MG";472,219755600815;485,063862332696;509,220650095602;506,076782077393;651,31845841785;522,566762268961
3125101;"MG";505,634541984733;527,248028673835;540,635663082437;543,104007633588;655,304990757856;552,278551622419
3126109;"MG";530,634;544,715212527964;548,085234899329;592,588705882353;740,637087599545;589,719692109144
3126703;"MG";466,709961685824;477,004761904762;493,354945054945;489,636973180077;669,275929549902;515,446666666667
3127107;"MG";485,282352941176;504,074457083764;516,304545454545;514,312527233115;646,995708154506;531,279151202749
3127701;"MG";503,501918934795;524,426181615184;535,147937569677;547,453633692458;693,481452859351;558,426938643504
3128006;"MG";482,122088353414;501,551994851995;512,777477477478;524,836278447122;656,760374832664;533,828514724712
3128709;"MG";517,858139534884;536,031733021077;545,318032786885;565,170624235006;697,69322235434;571,108806752037
3129806;"MG";496,512237394958;526,373303393214;533,918136522172;525,145769837099;650,658436213992;545,384339466269
3130101;"MG";496,988053949904;524,016129032258;533,522719141324;526,028901734104;659,925373134328;545,976663701068
3130606;"MG";507,446933962264;523,554666666667;534,708888888889;557,196462264151;693,65296803653;562,076851851852
3130903;"MG";497,382948490231;517,976666666667;527,470666666667;534,234280639432;677,460869565217;548,916749723145
3131307;"MG";524,881419713492;544,666168645108;547,221320523303;578,300833867864;724,77167993297;581,973712152071
3131703;"MG";502,529607109448;525,558834080717;534,406989247312;545,86604303087;678,713826366559;555,909859563085
3131901;"MG";515,251600512164;537,770666666667;544,079081015719;562,089884763124;679,455445544554;566,694945717732
3132107;"MG";452,049878934625;459,125959367946;485,116441441441;468,083495145631;580,761904761905;487,431357196122
3132404;"MG";517,01266908611;534,746592356688;541,639363057325;570,185417354009;707,789404839765;572,822112661171
3132503;"MG";482,761065573771;503,750458715596;519,943643512451;522,258196721311;660,861372812921;536,708526979983
3133303;"MG";461,215633074935;475,517253948967;500,205467800729;488,979069767442;622,45382585752;506,500185858586
3133808;"MG";529,89345971564;557,65130748422;557,74526600541;599,580947867299;734,515235457064;593,737685185185
3134202;"MG";494,024898167006;508,643798076923;522,244961612284;520,499847250509;653,548062405637;537,584236909323
3134400;"MG";477,02600536193;492,798997493734;509,154568210263;512,069705093834;636,807387862797;523,621758333333
3134707;"MG";456,464745762712;469,829581993569;492,210256410256;470,47186440678;592;494,898581223629
3135050;"MG";466,729135802469;484,492840646651;501,972055427252;483,756049382716;588,731707317073;503,809498084291
3135100;"MG";486,237998808815;504,692465753425;516,164783105023;522,50285884455;668,700296735905;537,266107014559
3135209;"MG";466,878011363636;476,991481280521;496,992199349946;483,776079545455;606,382978723404;504,003041487069
3135803;"MG";460,9925;477,337894736842;497,915966386555;492,875227272727;624,988662131519;507,631265690377
3136207;"MG";513,450274557657;534,702494061758;541,577507418398;564,62495424039;699,188370684434;569,174185840708
3136306;"MG";489,859519408503;509,841767764298;523,641421143848;529,861439114391;666,272401433692;541,88837860781
3136652;"MG";504,965597667638;524,808767123288;538,182786885246;540,308163265306;655,689655172414;550,016353315168
3136702;"MG";529,455148614049;554,056072961373;554,733494053359;577,711421574084;704,335633694819;582,657795825319
3137007;"MG";472,43781512605;487,467938931298;510,245038167939;510,256302521008;605,806451612903;514,963905852417
3137205;"MG";504,783401639344;535,087340529931;537,211862745098;562,79375;722,126379137412;570,116798117494
3137601;"MG";523,731424148607;547,974016332591;550,604673590504;570,173761609907;692,771822358346;574,959792281219
3137809;"MG";498,985714285714;524,07323943662;532,011971830986;541,311622276029;687,355769230769;555,272904984424
3138203;"MG";517,001246310266;534,208730901154;540,449501557632;562,050967530338;700,907335907336;568,872888819811
3138401;"MG";497,06758045292;519,491976744186;529,749191685912;531,476758045292;667,517899761336;547,384796934866
3138609;"MG";493,096078431373;515,368138801262;524,392767295598;538,929411764706;645,954692556634;541,955880503145
3138658;"MG";452,498170731707;474,6705078125;492,961073170732;478,135162601626;610,062111801242;499,352837051406
3138807;"MG";500,742287234043;508,483375959079;524,575255102041;536,486206896552;661,055408970976;544,570591939547
3138906;"MG";453,756273764259;463,845421245421;486,789010989011;473,341064638783;618,064516129032;494,995613718412
3139003;"MG";513,622721268164;524,173459119497;540,156658291457;558,363672391017;716,623711340206;568,605529166667
3139201;"MG";459,054242424242;478,405352112676;497,515492957746;480,34696969697;593,292307692308;499,771746254682
3139300;"MG";456,145155393053;468,707880910683;490,801047120419;475,912979890311;610,281425891182;496,972373913043
3139409;"MG";494,539967105263;516,002270947533;526,916444792482;538,536389802632;693,773279352227;552,086406554819
3139508;"MG";496,817142857143;522,9955602537;532,322410147991;533,169010989011;703,747276688453;555,924490154712
3139607;"MG";480,832558139535;502,94347826087;518,966086956522;522,182790697674;647,037861915367;533,785598845599
3140001;"MG";506,106427990236;528,964692127825;535,002182385035;537,414808787632;659,695512820513;552,258401915114
3140704;"MG";496,081612903226;522,366153846154;533,619631901841;537,161290322581;663,417721518987;549,79518404908
3141108;"MG";498,675921908894;525,713569937369;541,539457202505;526,478958785249;668,559322033898;551,74773138483
3141801;"MG";458,001156069364;474,215395095368;493,66348773842;492,150289017341;619,617083946981;504,090902306649
3142908;"MG";470,411180124224;483,01036036036;501,997747747748;508,778571428571;656,507936507937;521,294670658683
3143104;"MG";487,807046979866;505,919773429454;518,87829218107;527,4951901566;675,226781857451;540,650617536677
3143302;"MG";508,861422087746;533,371928811929;539,228375132123;548,588412666398;706,91255205235;565,540916307987
3143401;"MG";522,831282051282;552,268592964824;554,823366834171;574,411794871795;706,921119592875;580,180555555556
3143906;"MG";504,249327770051;522,335742793792;533,609127159947;545,76400742115;694,183813443073;558,146989840989
3144003;"MG";487,156774193548;508,854819277108;519,433734939759;527,275483870968;661,528662420382;538,763363273453
3144102;"MG";507,015820543093;522,316018306636;534,524543378995;550,793380614657;669,252336448598;555,265862656073
3144300;"MG";480,110934744268;499,460575296108;516,81641285956;502,028042328042;641,097345132743;526,192287084038
3144607;"MG";502,395483870968;523,15245398773;536,096330275229;557,053870967742;683,913043478261;559,157446808511
3144706;"MG";485,943058350101;509,549903288201;520,240425531915;528,304828973843;664,538152610442;539,678522800257
3144805;"MG";520,098937583001;548,008435286542;553,382303732304;575,613470471135;693,893630991464;576,875970884179
3145208;"MG";498,873786407767;528,893956670467;538,936902050114;543,676699029126;663,514150943396;553,267382842026
3145307;"MG";456,765439093484;476,559554973822;497,02997382199;479,284135977337;604,813278008299;501,289013071895
3145604;"MG";510,384140550807;534,973669724771;539,368498168498;560,456463878327;734,967136150235;575,07808020738
3145901;"MG";520,745179063361;545,575529100529;547,499207397622;566,594903581267;682,868632707775;571,520998252512
3146008;"MG";507,255752212389;528,737037037037;538,529914529915;557,247197640118;703,625730994152;566,565004734848
3146107;"MG";510,197573162027;533,644467353952;540,187835051546;543,010421127766;655,787263820854;555,415194196939
3146305;"MG";464,560115606936;479,749184782609;495,969293478261;490,216184971098;616,93215339233;506,453233695652
3147006;"MG";497,552941176471;518,751004636785;528,155332302937;532,881045751634;675,713159968479;550,043804236856
3147105;"MG";512,583660130719;534,532058492688;538,155199550309;566,654545454545;706,122917863297;570,035976430976
3147402;"MG";495,135214446953;512,008405172414;524,611206896552;526,3230248307;655,991189427313;541,629476702509
3147907;"MG";507,70118895966;528,100241643174;537,45229468599;554,499957555178;702,372459560348;563,870552441954
3148004;"MG";520,006106346484;536,740604467805;542,668407224959;563,472727272727;717,868907563025;574,388808044474
3148103;"MG";504,996335078534;521,919214285714;533,992082738944;545,151608077786;693,484295105917;558,321770538244
3149309;"MG";516,11858974359;546,334456928839;545,776029962547;554,81358974359;680,330368487929;567,155059818482
3150802;"MG";483,891991341991;501,816804979253;515,775983436853;522,177922077922;656,206896551724;533,586494490358
3151206;"MG";489,097535211268;504,693521594684;521,595364238411;514,845334507042;644,227782571182;532,533164488017
3151404;"MG";497,794150417827;524,370634920635;533,422751322751;541,398328690808;670,983606557377;551,621469298246
3151503;"MG";499,797791411043;520,93951048951;531,245348837209;544,335460122699;669,106280193237;550,421122016936
3151800;"MG";521,060639606396;543,225949367089;551,205968379447;564,413530135301;689,746070133011;572,836378406709
3152006;"MG";490,960197368421;513,598170731707;521,048780487805;531,088486842105;724,797507788162;555,040884146341
3152105;"MG";494,447919799499;521,459454284347;530,828981348637;537,267167919799;675,48828125;550,683544444444
3152204;"MG";473,276174496644;495,845824411135;511,062526766595;508,01677852349;671,211778029445;529,110238349342
3152501;"MG";523,874409601239;544,523779816514;549,329241480396;574,221525358111;707,951807228916;578,248578985772
3154606;"MG";487,358688277422;518,248755334282;528,247564877355;509,221296645307;636,046681254559;535,314800544508
3155603;"MG";459,788307155323;487,763032367973;505,61465076661;497,270506108202;659,858156028369;519,689070351759
3156700;"MG";497,815446339017;523,636748120301;535,247185741088;530,1555667001;652,545982575024;546,245640785781
3157005;"MG";469,25652853792;483,44157468727;500,714632352941;495,263330727131;632,538030424339;512,18646394756
3157203;"MG";504,03167587477;533,594982078853;542,986379928315;548,571454880295;684,525547445255;562,182523894863
3157807;"MG";497,369876819709;527,597658744236;536,758212131962;528,63282300224;643,614545454545;545,654703285058
3158201;"MG";473,460099750623;491,672935779816;509,730275229358;508,842643391521;662;525,255649847095
3159605;"MG";515,344744744745;530,294142857143;542,402428571429;577,847747747748;715,377906976744;574,993937885254
3160702;"MG";495,063047285464;524,105583756345;533,386824324324;532,461295971979;653,182608695652;546,323153456998
3161106;"MG";456,792280390417;469,702164862614;490,211823480433;480,777817213842;591,644204851752;495,326296754675
3162005;"MG";504,609668508287;527,960053619303;536,430026809652;566,259392265193;680,710382513661;560,909937943262
3162104;"MG";496,612486187845;520,210665258712;530,528691983122;537,336283185841;683,256830601093;551,669400768693
3162500;"MG";516,551244878664;540,106566890654;545,603996339231;562,131547431453;690,227911333125;569,624328153565
3162708;"MG";475,509611451943;499,989038461538;514,190961538462;521,343967280164;667,667342799189;533,280403071017
3162807;"MG";498,115308988764;506,376992287918;518,255526992288;536,920786516854;682,594594594595;544,333216262239
3162906;"MG";505,42751572327;519,11202435312;527,784322678843;548,123270440252;680,342146189736;554,85696301925
3162922;"MG";501,432300884956;523,389300411523;533,182786885246;533,380088495575;646,695652173913;544,781476190476
3162955;"MG";495,748242811502;532,926625386997;538,504953560372;522,953674121406;636,050156739812;545,220799793602
3163706;"MG";509,652115384615;530,755752753978;543,307405140759;555,201987179487;690,722433460076;564,037493917275
3164209;"MG";448,432663316583;462,150917431193;484,72752293578;474,382914572864;574,371859296482;485,547431818182
3164704;"MG";507,62769991756;527,284194053208;536,865962441315;550,739241549876;682,346368715084;559,477709794752
3167103;"MG";463,35;483,840877598152;500,636720554273;485,083737864078;610,386473429952;506,918900383142
3167202;"MG";514,068176670442;538,994254742547;540,944787435689;559,918742921857;698,882402001668;568,885732956076
3168002;"MG";477,935909631391;501,711744583808;515,562571103527;521,615101070155;687,8896882494;538,518864323507
3168606;"MG";492,812863347812;514,76683640993;525,489344783715;525,61372745491;661,006289308176;542,104073722011
3168705;"MG";530,381676253081;553,875821596244;551,714609375;590,645110928513;731,096774193548;589,311931877275
3169307;"MG";504,288791732909;531,995912187737;539,293040847201;553,888632750398;695,335907335907;563,568569632981
3169356;"MG";494,054131054131;511,770083102493;530,898891966759;531,246438746439;676,43059490085;548,236251141553
3169406;"MG";504,09334257975;526,750196592398;535,368545216252;549,721359223301;711,586021505376;564,416361655773
3169604;"MG";485,85045045045;499,289265536723;518,859322033898;514,391591591592;664,418604651163;533,965981220657
3169703;"MG";477,613126843658;497,45;515,352808988764;506,996454948301;660,295857988166;529,548104575163
3169901;"MG";513,734527824621;529,406631832797;534,401969453376;560,483010118044;701,210613598673;565,647796881247
3170107;"MG";523,714618320611;542,309900090827;546,198384754991;567,61212294769;705,783763561541;575,174090031378
3170206;"MG";521,800656801456;544,633868778281;547,921615309274;561,987915479582;698,042012247113;573,2693039826
3170404;"MG";492,02149859944;508,764300066979;522,447590361446;516,293412754029;661,934127540294;538,02366910461
3170701;"MG";519,138198614319;544,345892226148;549,032376325088;569,15584295612;704,559352517986;575,749048037493
3170800;"MG";472,660986547085;495,723354564756;514,882802547771;510,280044843049;637,422222222222;524,893379334749
3171006;"MG";491,446224256293;508,328097345133;518,426548672566;526,404805491991;693,981900452489;546,321773127753
3171204;"MG";496,475432811212;524,357616416732;534,390220820189;524,937510305029;641,273469387755;543,043658025661
3171303;"MG";524,033238636364;544,942430025445;543,506786850477;569,114313811189;708,344226579521;576,482244998591
3171808;"MG";481,242172523962;494,522222222222;514,303603603604;516,820766773163;665,125;531,60871257485
3172004;"MG";514,818569463549;532,702890932983;536,801312335958;568,575103163686;692,455902306649;566,997684578419
3200102;"ES";488,081882352941;514,88536036036;523,880855855856;528,503294117647;688,309178743961;545,404101123596
3200169;"ES";467,190476190476;496,357432432432;512,308783783784;493,104081632653;635,395683453237;517,413411111111
3200201;"ES";500,019371069182;517,03008423586;524,958002406739;534,601761006289;657,506234413965;544,845427145709
3200409;"ES";502,588599348534;521,183367983368;531,476580310881;539,722692725299;685,671641791045;554,8552565427
3200607;"ES";515,193754818813;531,571345454546;538,22440087146;544,116037008481;685,107033639144;560,521945046999
3200805;"ES";500,545074626866;513,384225352113;528,7;544,048955223881;657,380952380952;545,630303454715
3200904;"ES";479,309472049689;501,233187134503;519,975801749271;519,57701863354;659,133126934984;532,846801932367
3201159;"ES";484,060583941606;508,212328767123;525,477397260274;530,505109489051;705;546,895810502283
3201209;"ES";506,186421832884;520,464242424242;532,623716927;550,484641293365;704,903268845897;560,478051143583
3201308;"ES";492,492274966413;515,40817450233;527,210730882974;518,938611422172;649,568136048333;538,443230305579
3201407;"ES";512,962700228833;528,058387799564;536,665359477124;567,13409610984;707,155963302752;566,922835497836
3201506;"ES";513,39025667889;529,205349182764;538,378217821782;550,586013619696;696,233833419555;563,364199080912
3201605;"ES";476,8646875;492,712084592145;512,354354354354;491,93625;631,125;518,770144278607
3201902;"ES";514,119271623672;529,911764705882;535,234863701578;562,650986342944;731,065088757396;573,322350977587
3202108;"ES";475,00615942029;492,488590604027;508,713758389262;512,010869565217;645,960784313726;521,055707915273
3202306;"ES";498,116322701689;515,807705779334;523,913286713287;534,083677298311;668,805970149254;544,310544927536
3202405;"ES";506,471819737593;525,495442213782;535,970374389582;535,879007415858;668,740655549166;551,771534305781
3202801;"ES";486,372885032538;498,246106557377;515,40572597137;527,414069264069;659,915433403806;535,40527155465
3203007;"ES";507,179187192118;522,965783410138;531,236739380023;550,015270935961;688,872727272727;557,107020259939
3203056;"ES";492,126296296296;505,334129692833;520,621160409556;524,674814814815;686,810035842294;543,190364050057
3203130;"ES";520,653488372093;536,787774294671;536,79625;562,263787375415;711,540983606557;569,846893004115
3203205;"ES";505,474074074074;523,431655844156;531,373630831643;544,550501089325;688,938689217759;556,460677167474
3203320;"ES";496,790303907381;514,380971659919;528,708636977058;545,340376266281;689,735006973501;553,215734501348
3203403;"ES";497,172207792208;505,455282555283;525,888452088452;520,530051813471;714,728682170543;550,20413202934
3203502;"ES";487,805647058824;504,472466960352;515,312747252747;509,697882352941;669,906976744186;534,856029304029
3203908;"ES";503,585280373832;519,938205980066;529,102544247788;546,739298245614;693,271461716937;556,097890596414
3204054;"ES";470,232110091743;484,281481481481;505,386363636364;509,976758409786;653,08868501529;521,132464985994
3204104;"ES";478,675;501,605279503106;514,616718266254;512,606506849315;664,655737704918;531,696184615385
3204559;"ES";501,162195121951;519,901313320825;528,267354596623;532,384756097561;679,496124031008;550,420907960199
3204609;"ES";508,522800718133;531,57345890411;537,740068493151;550,981867145422;687,928571428571;561,792334465195
3204708;"ES";489,730241935484;516,372519083969;528,038285714286;528,477217741936;705,685483870968;550,610849116162
3204906;"ES";501,862314225053;517,758024072217;528,699699549324;534,826061571125;672,152959664746;548,844345802161
3205002;"ES";500,946766960798;519,527704449585;531,748662230069;531,848886317616;658,121499353727;546,143486551133
3205010;"ES";463,538679245283;492,202739726027;509,926818181818;489,192924528302;633,867924528302;517,242862481315
3205069;"ES";510,956701030928;535,379802955665;535,721674876847;556,942525773196;700,358056265985;565,281066341066
3205101;"ES";486,108283313325;505,7424071991;519,810674157303;507,234014423077;640,048602673147;528,667444942143
3205200;"ES";521,366519055287;542,180259146341;546,917205938333;561,452255033557;695,623504387131;570,866776892598
3205309;"ES";537,81807755325;556,370033757466;556,096021254536;588,009651877133;719,249627522687;588,516133925506
3300100;"RJ";498,599543118218;517,559881847476;532,518991416309;524,484180468304;644,150731158605;541,247643340456
3300209;"RJ";500,647262429201;519,766985074627;532,764976133652;532,067191435768;661,00565681961;546,601427863654
3300308;"RJ";513,3154626109;533,617839805825;540,958958837772;553,412547528517;716,790757381258;567,725517448857
3300407;"RJ";499,959156378601;525,4903714565;536,391011235955;543,808389089038;708,246589186458;560,773912867766
3300456;"RJ";470,930971786834;493,000826934436;511,992282768778;489,033322884013;609,536593160754;511,965632688928
3300605;"RJ";499,046240179573;512,577348643006;526,802294056309;528,652076318743;681,966850828729;546,28493955095
3300704;"RJ";504,617202889035;525,876708939066;538,088137164041;538,034471437951;676,728697355534;553,827438537185
3300803;"RJ";494,006191950464;510,847947214076;524,665395894428;514,014241486068;669,736434108527;540,15501946472
3301009;"RJ";502,425397362191;522,905167417901;532,570843373494;537,8442772612;676,270554331243;551,498145010921
3301306;"RJ";501,650608272506;515,204481132075;526,136320754717;530,295377128954;642,690355329949;538,839257964258
3301702;"RJ";484,706766612642;507,41058599333;524,16248929489;507,659839886502;639,16339869281;530,40703452742
3301850;"RJ";489,819058295964;507,157142857143;520,678891257996;510,028475336323;623,356009070295;526,90436440678
3301876;"RJ";496,29037037037;515,256380510441;530,566125290023;522,862716049383;647,642679900744;540,013240740741
3301900;"RJ";483,714829192547;507,13264781491;520,387165383205;507,694140473419;665,180817610063;533,905213737669
3302007;"RJ";491,032412398922;508,303072983355;523,852493606138;509,216913746631;627,325268817204;529,944037603569
3302106;"RJ";490,929490616622;507,66076433121;520,442165605096;529,824128686327;684,453441295547;543,477918781726
3302205;"RJ";496,701764057332;513,276704545455;527,102786377709;537,044818081588;691,852254209669;550,18703331616
3302270;"RJ";465,672624434389;484,169777306469;504,174867444327;483,154977375566;594,794520547945;503,687932066174
3302403;"RJ";512,142864763937;530,018888888889;540,192247671785;548,920965590824;688,102995270625;561,112108297819
3302502;"RJ";486,558835341365;506,749559555726;522,158582375479;510,359019686621;636,955296012888;530,447501588512
3302601;"RJ";486,497752808989;509,265951742627;526,292761394102;495,95393258427;612,386363636364;524,067605004468
3302700;"RJ";501,400164812526;526,806656286493;538,23243873979;530,606674907293;661,772671317193;549,128220415537
3302858;"RJ";481,336068281938;504,865693430657;520,715148360229;505,803691460055;618,59375;523,599582037997
3302908;"RJ";494,543455497382;513,425242718447;526,025525040388;527,522727272727;657,43676222597;541,099554482018
3303005;"RJ";481,42772073922;503,189768339768;520,760886319846;519,37022587269;703,31983805668;542,586779062299
3303203;"RJ";489,010401459854;515,989752407153;529,028865979381;516,150364963504;643,73128879153;535,918816524216
3303302;"RJ";531,853597968206;557,061734187494;557,796404757614;586,657402182092;725,405304792927;589,362557329506
3303401;"RJ";519,098479781088;544,320029069767;547,922657383232;569,648768622682;739,552372426141;582,310420515781
3303500;"RJ";487,374215715566;507,078051543472;522,778337887496;512,172310756972;631,462734157035;529,940920673679
3303609;"RJ";499,602807017544;518,492797319933;534,398157453936;522,413333333333;661,634782608696;545,493984418475
3303708;"RJ";486,457319223986;511,431323283082;525,361371237458;514,327561837456;651,569664902998;535,691633333333
3303807;"RJ";517,009665427509;531,14723183391;544,987219343696;552,651486988848;670,758122743682;561,310655172414
3303906;"RJ";519,919104204753;540,685539714868;547,138953488372;561,305423522243;694,411237298267;570,871657501206
3304144;"RJ";476,396948608137;496,576643073812;514,032458354366;496,366541755889;613,914455874391;516,72255404726
3304151;"RJ";492,484507042254;515,520526315789;526,403947368421;507,927042253521;649,668508287293;536,273364035088
3304201;"RJ";514,550576302444;541,30973489787;547,630208333333;560,710142923006;691,146809460063;569,397892687148
3304300;"RJ";483,771337069656;502,755057034221;521,521032649962;504,205844675741;651,559778305622;530,482242813918
3304524;"RJ";511,237936313533;535,910555555556;545,63505545826;545,812553582364;674,224664224664;560,344819061442
3304557;"RJ";515,616967712531;540,922426353049;547,458507799672;559,952401170601;678,946457365076;566,421616245863
3304706;"RJ";494,220579710145;511,029836512262;525,208855585831;540,473333333333;682,471590909091;548,233075181159
3304755;"RJ";479,872479564033;493,985286783042;513,498258706468;507,907901907357;634,101876675603;523,199743589744
3304805;"RJ";494,911475409836;518,975097276265;530,574319066148;523,770286885246;681,742738589212;547,144808690013
3304904;"RJ";494,864555497107;521,732911137917;532,418812776215;523,005976430976;664,718936459751;545,460900323689
3305109;"RJ";481,253320880033;504,440078585462;522,295122428991;507,631949346066;633,662585598672;527,31123293016
3305208;"RJ";510,266458333333;532,291527093596;541,10255653884;546,314911366006;678,71235721703;559,063446189074
3305505;"RJ";502,982369146006;523,509685863874;535,563624511082;531,377548209366;660,382513661202;548,146605823555
3305554;"RJ";485,512073170732;504,418645049218;519,302429149798;500,324451219512;616,988984088127;522,982555683564
3305802;"RJ";520,344561403509;539,355395683453;549,073396017699;562,387368421053;701,437607820587;572,212470631424
3306008;"RJ";499,980115273775;522,023803009576;533,484993178718;535,71225666907;665,89907604833;549,300914564872
3306107;"RJ";492,008773500448;514,393512110727;526,993696027634;524,801521933751;674,440433212996;544,460760963027
3306206;"RJ";498,057624398074;513,443053435115;526,643816793893;524,600321027287;664,506578947368;541,878384069001
3306305;"RJ";513,844978712747;535,057897229458;543,22885525071;559,952605210421;696,485686080948;567,3939097124
3500105;"SP";523,173953488372;543,85150862069;546,797198275862;579,187674418605;682,290748898678;572,727074391989
3500709;"SP";517,301515151515;532,593948126801;544,127665706052;564,005757575758;681,294117647059;566,31346743295
3501608;"SP";532,240677321157;551,863586559532;555,310952902519;588,153881278539;698,24314306894;583,914135757576
3501905;"SP";529,683001808318;546,140068201194;553,466127659574;585,936708860759;678,314509122502;577,050747028862
